DAM_ID,Project name,Lon_Cleaned,LAT_cleaned,Country,people,lastOb,month,area
208,São José,-49.1748608,-28.2043058,Brazil,632,"Dec 1, 2024",mar,0.724
208,São José,-49.1748608,-28.2043058,Brazil,632,"Dec 1, 2024",may,0.878
208,São José,-49.1748608,-28.2043058,Brazil,632,"Dec 1, 2024",jun,0.32
208,São José,-49.1748608,-28.2043058,Brazil,632,"Dec 1, 2024",jul,0.007
208,São José,-49.1748608,-28.2043058,Brazil,632,"Dec 1, 2024",aug,0.833
208,São José,-49.1748608,-28.2043058,Brazil,632,"Dec 1, 2024",oct,
208,São José,-49.1748608,-28.2043058,Brazil,632,"Dec 1, 2024",nov,0.675
208,São José,-49.1748608,-28.2043058,Brazil,632,"Dec 1, 2024",dec,0.718
215,Capivari,-48.9675299,-28.1425299,Brazil,3066,"Dec 1, 2024",jan,0.069
215,Capivari,-48.9675299,-28.1425299,Brazil,3066,"Dec 1, 2024",feb,0.602
215,Capivari,-48.9675299,-28.1425299,Brazil,3066,"Dec 1, 2024",apr,0.944
215,Capivari,-48.9675299,-28.1425299,Brazil,3066,"Dec 1, 2024",mar,0.47
215,Capivari,-48.9675299,-28.1425299,Brazil,3066,"Dec 1, 2024",may,0.649
215,Capivari,-48.9675299,-28.1425299,Brazil,3066,"Dec 1, 2024",jun,0.936
215,Capivari,-48.9675299,-28.1425299,Brazil,3066,"Dec 1, 2024",jul,0.559
215,Capivari,-48.9675299,-28.1425299,Brazil,3066,"Dec 1, 2024",aug,0.668
215,Capivari,-48.9675299,-28.1425299,Brazil,3066,"Dec 1, 2024",oct,0.979
215,Capivari,-48.9675299,-28.1425299,Brazil,3066,"Dec 1, 2024",nov,0.135
215,Capivari,-48.9675299,-28.1425299,Brazil,3066,"Dec 1, 2024",dec,0.792
261,Canta Galo,-48.997,-27.39375,Brazil,210,"Dec 1, 2024",jan,0.559
261,Canta Galo,-48.997,-27.39375,Brazil,210,"Dec 1, 2024",feb,0.659
261,Canta Galo,-48.997,-27.39375,Brazil,210,"Dec 1, 2024",apr,0.578
261,Canta Galo,-48.997,-27.39375,Brazil,210,"Dec 1, 2024",mar,0.363
261,Canta Galo,-48.997,-27.39375,Brazil,210,"Dec 1, 2024",may,0.755
261,Canta Galo,-48.997,-27.39375,Brazil,210,"Dec 1, 2024",jun,0.275
261,Canta Galo,-48.997,-27.39375,Brazil,210,"Dec 1, 2024",jul,0.281
261,Canta Galo,-48.997,-27.39375,Brazil,210,"Dec 1, 2024",aug,0.426
261,Canta Galo,-48.997,-27.39375,Brazil,210,"Dec 1, 2024",oct,0.423
261,Canta Galo,-48.997,-27.39375,Brazil,210,"Dec 1, 2024",nov,0.247
261,Canta Galo,-48.997,-27.39375,Brazil,210,"Dec 1, 2024",dec,0.145
273,Salto Góes,-51.2825002,-27.1008332,Brazil,7088,"Dec 1, 2024",jan,0.938
273,Salto Góes,-51.2825002,-27.1008332,Brazil,7088,"Dec 1, 2024",feb,0.595
273,Salto Góes,-51.2825002,-27.1008332,Brazil,7088,"Dec 1, 2024",apr,0.942
273,Salto Góes,-51.2825002,-27.1008332,Brazil,7088,"Dec 1, 2024",mar,0.754
273,Salto Góes,-51.2825002,-27.1008332,Brazil,7088,"Dec 1, 2024",may,
273,Salto Góes,-51.2825002,-27.1008332,Brazil,7088,"Dec 1, 2024",jun,0.437
273,Salto Góes,-51.2825002,-27.1008332,Brazil,7088,"Dec 1, 2024",jul,0.635
273,Salto Góes,-51.2825002,-27.1008332,Brazil,7088,"Dec 1, 2024",aug,0.919
273,Salto Góes,-51.2825002,-27.1008332,Brazil,7088,"Dec 1, 2024",oct,0.884
273,Salto Góes,-51.2825002,-27.1008332,Brazil,7088,"Dec 1, 2024",nov,0.621
273,Salto Góes,-51.2825002,-27.1008332,Brazil,7088,"Dec 1, 2024",dec,0.955
295,Ilha,-49.4,-26.78125,Brazil,321,"Dec 1, 2024",jan,0.18
295,Ilha,-49.4,-26.78125,Brazil,321,"Dec 1, 2024",feb,0.212
295,Ilha,-49.4,-26.78125,Brazil,321,"Dec 1, 2024",apr,0.821
295,Ilha,-49.4,-26.78125,Brazil,321,"Dec 1, 2024",mar,0.405
295,Ilha,-49.4,-26.78125,Brazil,321,"Dec 1, 2024",may,0.785
295,Ilha,-49.4,-26.78125,Brazil,321,"Dec 1, 2024",jun,
295,Ilha,-49.4,-26.78125,Brazil,321,"Dec 1, 2024",jul,0.517
295,Ilha,-49.4,-26.78125,Brazil,321,"Dec 1, 2024",aug,
295,Ilha,-49.4,-26.78125,Brazil,321,"Dec 1, 2024",oct,0.811
295,Ilha,-49.4,-26.78125,Brazil,321,"Dec 1, 2024",nov,0.585
295,Ilha,-49.4,-26.78125,Brazil,321,"Dec 1, 2024",dec,0.815
303,Das Pedras,-51.7902832,-26.6805502,Brazil,7744,"Dec 1, 2024",jan,0.891
303,Das Pedras,-51.7902832,-26.6805502,Brazil,7744,"Dec 1, 2024",feb,0.987
303,Das Pedras,-51.7902832,-26.6805502,Brazil,7744,"Dec 1, 2024",apr,0.557
303,Das Pedras,-51.7902832,-26.6805502,Brazil,7744,"Dec 1, 2024",mar,0.588
303,Das Pedras,-51.7902832,-26.6805502,Brazil,7744,"Dec 1, 2024",may,0.804
303,Das Pedras,-51.7902832,-26.6805502,Brazil,7744,"Dec 1, 2024",jun,0.536
303,Das Pedras,-51.7902832,-26.6805502,Brazil,7744,"Dec 1, 2024",jul,0.279
303,Das Pedras,-51.7902832,-26.6805502,Brazil,7744,"Dec 1, 2024",aug,0.968
303,Das Pedras,-51.7902832,-26.6805502,Brazil,7744,"Dec 1, 2024",oct,0.458
303,Das Pedras,-51.7902832,-26.6805502,Brazil,7744,"Dec 1, 2024",nov,0.675
303,Das Pedras,-51.7902832,-26.6805502,Brazil,7744,"Dec 1, 2024",dec,0.702
342,Covó,-52.1512503,-25.9720837,Brazil,213,"Dec 1, 2024",jan,0.442
342,Covó,-52.1512503,-25.9720837,Brazil,213,"Dec 1, 2024",feb,0.169
342,Covó,-52.1512503,-25.9720837,Brazil,213,"Dec 1, 2024",apr,0.686
342,Covó,-52.1512503,-25.9720837,Brazil,213,"Dec 1, 2024",mar,0.633
342,Covó,-52.1512503,-25.9720837,Brazil,213,"Dec 1, 2024",may,0.296
342,Covó,-52.1512503,-25.9720837,Brazil,213,"Dec 1, 2024",jun,0.889
342,Covó,-52.1512503,-25.9720837,Brazil,213,"Dec 1, 2024",jul,0.46
342,Covó,-52.1512503,-25.9720837,Brazil,213,"Dec 1, 2024",aug,0.731
342,Covó,-52.1512503,-25.9720837,Brazil,213,"Dec 1, 2024",oct,0.97
342,Covó,-52.1512503,-25.9720837,Brazil,213,"Dec 1, 2024",nov,0.359
342,Covó,-52.1512503,-25.9720837,Brazil,213,"Dec 1, 2024",dec,0.874
388,Nova Esperança,-53.1438888,-24.7522222,Brazil,9010,"Dec 1, 2024",jan,0.457
388,Nova Esperança,-53.1438888,-24.7522222,Brazil,9010,"Dec 1, 2024",feb,0.465
388,Nova Esperança,-53.1438888,-24.7522222,Brazil,9010,"Dec 1, 2024",apr,0.165
388,Nova Esperança,-53.1438888,-24.7522222,Brazil,9010,"Dec 1, 2024",mar,0.841
388,Nova Esperança,-53.1438888,-24.7522222,Brazil,9010,"Dec 1, 2024",may,0.632
388,Nova Esperança,-53.1438888,-24.7522222,Brazil,9010,"Dec 1, 2024",jun,0.532
388,Nova Esperança,-53.1438888,-24.7522222,Brazil,9010,"Dec 1, 2024",jul,0.594
388,Nova Esperança,-53.1438888,-24.7522222,Brazil,9010,"Dec 1, 2024",aug,0.685
388,Nova Esperança,-53.1438888,-24.7522222,Brazil,9010,"Dec 1, 2024",oct,0.363
388,Nova Esperança,-53.1438888,-24.7522222,Brazil,9010,"Dec 1, 2024",nov,0.598
388,Nova Esperança,-53.1438888,-24.7522222,Brazil,9010,"Dec 1, 2024",dec,0.222
408,Lajeado,-50.3051392,-24.4406942,Brazil,7792,"Dec 1, 2024",jan,0.967
408,Lajeado,-50.3051392,-24.4406942,Brazil,7792,"Dec 1, 2024",feb,0.388
408,Lajeado,-50.3051392,-24.4406942,Brazil,7792,"Dec 1, 2024",apr,0.899
408,Lajeado,-50.3051392,-24.4406942,Brazil,7792,"Dec 1, 2024",mar,0.731
408,Lajeado,-50.3051392,-24.4406942,Brazil,7792,"Dec 1, 2024",may,0.557
408,Lajeado,-50.3051392,-24.4406942,Brazil,7792,"Dec 1, 2024",jun,0.167
408,Lajeado,-50.3051392,-24.4406942,Brazil,7792,"Dec 1, 2024",jul,0.907
408,Lajeado,-50.3051392,-24.4406942,Brazil,7792,"Dec 1, 2024",aug,0.128
408,Lajeado,-50.3051392,-24.4406942,Brazil,7792,"Dec 1, 2024",oct,0.123
408,Lajeado,-50.3051392,-24.4406942,Brazil,7792,"Dec 1, 2024",nov,0.54
408,Lajeado,-50.3051392,-24.4406942,Brazil,7792,"Dec 1, 2024",dec,0.372
409,Rincão Da Ponte,-50.285,-24.4395833,Brazil,6233,"Dec 1, 2024",jan,0.938
409,Rincão Da Ponte,-50.285,-24.4395833,Brazil,6233,"Dec 1, 2024",feb,0.063
409,Rincão Da Ponte,-50.285,-24.4395833,Brazil,6233,"Dec 1, 2024",apr,0.984
409,Rincão Da Ponte,-50.285,-24.4395833,Brazil,6233,"Dec 1, 2024",mar,0.332
409,Rincão Da Ponte,-50.285,-24.4395833,Brazil,6233,"Dec 1, 2024",may,0.373
409,Rincão Da Ponte,-50.285,-24.4395833,Brazil,6233,"Dec 1, 2024",jun,0.207
409,Rincão Da Ponte,-50.285,-24.4395833,Brazil,6233,"Dec 1, 2024",jul,0.471
409,Rincão Da Ponte,-50.285,-24.4395833,Brazil,6233,"Dec 1, 2024",aug,0.355
409,Rincão Da Ponte,-50.285,-24.4395833,Brazil,6233,"Dec 1, 2024",oct,0.149
409,Rincão Da Ponte,-50.285,-24.4395833,Brazil,6233,"Dec 1, 2024",nov,0.767
409,Rincão Da Ponte,-50.285,-24.4395833,Brazil,6233,"Dec 1, 2024",dec,0.912
412,Jataí,-54.053056,-24.4229167,Brazil,3036,"Dec 1, 2024",jan,0.84
412,Jataí,-54.053056,-24.4229167,Brazil,3036,"Dec 1, 2024",feb,0.984
412,Jataí,-54.053056,-24.4229167,Brazil,3036,"Dec 1, 2024",apr,0.483
412,Jataí,-54.053056,-24.4229167,Brazil,3036,"Dec 1, 2024",mar,
412,Jataí,-54.053056,-24.4229167,Brazil,3036,"Dec 1, 2024",may,0.512
412,Jataí,-54.053056,-24.4229167,Brazil,3036,"Dec 1, 2024",jun,0.635
412,Jataí,-54.053056,-24.4229167,Brazil,3036,"Dec 1, 2024",jul,0.167
412,Jataí,-54.053056,-24.4229167,Brazil,3036,"Dec 1, 2024",aug,0.79
412,Jataí,-54.053056,-24.4229167,Brazil,3036,"Dec 1, 2024",oct,0.989
412,Jataí,-54.053056,-24.4229167,Brazil,3036,"Dec 1, 2024",nov,0.948
412,Jataí,-54.053056,-24.4229167,Brazil,3036,"Dec 1, 2024",dec,
464,Japonesa,-52.0895833,-22.7801921,Brazil,8219,"Dec 1, 2024",jan,0.121
464,Japonesa,-52.0895833,-22.7801921,Brazil,8219,"Dec 1, 2024",feb,0.548
464,Japonesa,-52.0895833,-22.7801921,Brazil,8219,"Dec 1, 2024",apr,0.761
464,Japonesa,-52.0895833,-22.7801921,Brazil,8219,"Dec 1, 2024",mar,0.616
464,Japonesa,-52.0895833,-22.7801921,Brazil,8219,"Dec 1, 2024",may,0.515
464,Japonesa,-52.0895833,-22.7801921,Brazil,8219,"Dec 1, 2024",jun,0.464
464,Japonesa,-52.0895833,-22.7801921,Brazil,8219,"Dec 1, 2024",jul,0.519
464,Japonesa,-52.0895833,-22.7801921,Brazil,8219,"Dec 1, 2024",aug,0.249
464,Japonesa,-52.0895833,-22.7801921,Brazil,8219,"Dec 1, 2024",oct,
464,Japonesa,-52.0895833,-22.7801921,Brazil,8219,"Dec 1, 2024",nov,0.426
464,Japonesa,-52.0895833,-22.7801921,Brazil,8219,"Dec 1, 2024",dec,
537,Luminárias (Ex-Cachoeira Da Fumaça),-44.9020833,-21.49375,Brazil,6263,"Dec 1, 2024",jan,0.191
537,Luminárias (Ex-Cachoeira Da Fumaça),-44.9020833,-21.49375,Brazil,6263,"Dec 1, 2024",feb,0.873
537,Luminárias (Ex-Cachoeira Da Fumaça),-44.9020833,-21.49375,Brazil,6263,"Dec 1, 2024",apr,0.295
537,Luminárias (Ex-Cachoeira Da Fumaça),-44.9020833,-21.49375,Brazil,6263,"Dec 1, 2024",mar,0.266
537,Luminárias (Ex-Cachoeira Da Fumaça),-44.9020833,-21.49375,Brazil,6263,"Dec 1, 2024",may,0.798
537,Luminárias (Ex-Cachoeira Da Fumaça),-44.9020833,-21.49375,Brazil,6263,"Dec 1, 2024",jun,0.499
537,Luminárias (Ex-Cachoeira Da Fumaça),-44.9020833,-21.49375,Brazil,6263,"Dec 1, 2024",jul,0.419
537,Luminárias (Ex-Cachoeira Da Fumaça),-44.9020833,-21.49375,Brazil,6263,"Dec 1, 2024",aug,
537,Luminárias (Ex-Cachoeira Da Fumaça),-44.9020833,-21.49375,Brazil,6263,"Dec 1, 2024",oct,
537,Luminárias (Ex-Cachoeira Da Fumaça),-44.9020833,-21.49375,Brazil,6263,"Dec 1, 2024",nov,0.637
537,Luminárias (Ex-Cachoeira Da Fumaça),-44.9020833,-21.49375,Brazil,6263,"Dec 1, 2024",dec,0.165
584,Marechal Floriano,-40.6479167,-20.40625,Brazil,866,"Dec 1, 2024",jan,0.964
584,Marechal Floriano,-40.6479167,-20.40625,Brazil,866,"Dec 1, 2024",feb,0.241
584,Marechal Floriano,-40.6479167,-20.40625,Brazil,866,"Dec 1, 2024",apr,0.924
584,Marechal Floriano,-40.6479167,-20.40625,Brazil,866,"Dec 1, 2024",mar,0.596
584,Marechal Floriano,-40.6479167,-20.40625,Brazil,866,"Dec 1, 2024",may,0.802
584,Marechal Floriano,-40.6479167,-20.40625,Brazil,866,"Dec 1, 2024",jun,0.512
584,Marechal Floriano,-40.6479167,-20.40625,Brazil,866,"Dec 1, 2024",jul,0.743
584,Marechal Floriano,-40.6479167,-20.40625,Brazil,866,"Dec 1, 2024",aug,0.432
584,Marechal Floriano,-40.6479167,-20.40625,Brazil,866,"Dec 1, 2024",oct,0.899
584,Marechal Floriano,-40.6479167,-20.40625,Brazil,866,"Dec 1, 2024",nov,0.734
584,Marechal Floriano,-40.6479167,-20.40625,Brazil,866,"Dec 1, 2024",dec,0.096
663,Figueirinha Ii,-42.6485833,-18.9055833,Brazil,8236,"Dec 1, 2024",jan,0.238
663,Figueirinha Ii,-42.6485833,-18.9055833,Brazil,8236,"Dec 1, 2024",feb,
663,Figueirinha Ii,-42.6485833,-18.9055833,Brazil,8236,"Dec 1, 2024",apr,0.766
663,Figueirinha Ii,-42.6485833,-18.9055833,Brazil,8236,"Dec 1, 2024",mar,0.745
663,Figueirinha Ii,-42.6485833,-18.9055833,Brazil,8236,"Dec 1, 2024",may,
663,Figueirinha Ii,-42.6485833,-18.9055833,Brazil,8236,"Dec 1, 2024",jun,0.898
663,Figueirinha Ii,-42.6485833,-18.9055833,Brazil,8236,"Dec 1, 2024",jul,0.626
663,Figueirinha Ii,-42.6485833,-18.9055833,Brazil,8236,"Dec 1, 2024",aug,0.486
663,Figueirinha Ii,-42.6485833,-18.9055833,Brazil,8236,"Dec 1, 2024",oct,0.811
663,Figueirinha Ii,-42.6485833,-18.9055833,Brazil,8236,"Dec 1, 2024",nov,0.683
663,Figueirinha Ii,-42.6485833,-18.9055833,Brazil,8236,"Dec 1, 2024",dec,0.057
681,Piau,-41.799167,-18.7020833,Brazil,2965,"Dec 1, 2024",jan,0.465
681,Piau,-41.799167,-18.7020833,Brazil,2965,"Dec 1, 2024",feb,0.111
681,Piau,-41.799167,-18.7020833,Brazil,2965,"Dec 1, 2024",apr,0.235
681,Piau,-41.799167,-18.7020833,Brazil,2965,"Dec 1, 2024",mar,0.621
681,Piau,-41.799167,-18.7020833,Brazil,2965,"Dec 1, 2024",may,0.559
681,Piau,-41.799167,-18.7020833,Brazil,2965,"Dec 1, 2024",jun,0.269
681,Piau,-41.799167,-18.7020833,Brazil,2965,"Dec 1, 2024",jul,0.332
681,Piau,-41.799167,-18.7020833,Brazil,2965,"Dec 1, 2024",aug,0.803
681,Piau,-41.799167,-18.7020833,Brazil,2965,"Dec 1, 2024",oct,0.131
681,Piau,-41.799167,-18.7020833,Brazil,2965,"Dec 1, 2024",nov,0.07
681,Piau,-41.799167,-18.7020833,Brazil,2965,"Dec 1, 2024",dec,0.047
684,Quartel 1,-43.88,-18.66875,Brazil,8949,"Dec 1, 2024",jan,0.055
684,Quartel 1,-43.88,-18.66875,Brazil,8949,"Dec 1, 2024",feb,0.697
684,Quartel 1,-43.88,-18.66875,Brazil,8949,"Dec 1, 2024",apr,0.578
684,Quartel 1,-43.88,-18.66875,Brazil,8949,"Dec 1, 2024",mar,0.246
684,Quartel 1,-43.88,-18.66875,Brazil,8949,"Dec 1, 2024",may,0.886
684,Quartel 1,-43.88,-18.66875,Brazil,8949,"Dec 1, 2024",jun,0.641
684,Quartel 1,-43.88,-18.66875,Brazil,8949,"Dec 1, 2024",jul,0.745
684,Quartel 1,-43.88,-18.66875,Brazil,8949,"Dec 1, 2024",aug,0.122
684,Quartel 1,-43.88,-18.66875,Brazil,8949,"Dec 1, 2024",oct,0.465
684,Quartel 1,-43.88,-18.66875,Brazil,8949,"Dec 1, 2024",nov,0.201
684,Quartel 1,-43.88,-18.66875,Brazil,8949,"Dec 1, 2024",dec,
694,Limeira,-41.9468052,-18.5740282,Brazil,5955,"Dec 1, 2024",jan,0.403
